Date,closing value of DOW
12/1/1932  ,    58.02
12/2/1932  ,    55.91
12/3/1932  ,    55.83
12/5/1932  ,    56.53
12/6/1932  ,    59.58
12/7/1932  ,    59.77
12/8/1932  ,    60.05
12/9/1932  ,    61.58
12/10/1932  ,    61.25
12/12/1932  ,    61.48
12/13/1932  ,    60.35
12/14/1932  ,    61.93
12/15/1932  ,    61.16
12/16/1932  ,    60.52
12/17/1932  ,    60.11
12/19/1932  ,    60.08
12/20/1932  ,    58.78
12/21/1932  ,    58.97
12/22/1932  ,    56.55
12/23/1932  ,    56.8
12/24/1932  ,    57.98
12/27/1932  ,    57.6
12/28/1932  ,    57.85
12/29/1932  ,    59.12
12/30/1932  ,    60.26
12/31/1932  ,    59.93
1/3/1933  ,    59.29
1/4/1933  ,    62.35
1/5/1933  ,    62.25
1/6/1933  ,    62.96
1/9/1933  ,    62.31
1/10/1933  ,    64.35
1/11/1933  ,    63.81
1/12/1933  ,    63.09
1/13/1933  ,    63.18
1/14/1933  ,    63.09
1/16/1933  ,    61.62
1/17/1933  ,    61.75
1/18/1933  ,    60.36
1/19/1933  ,    61.02
1/20/1933  ,    61.63
1/21/1933  ,    61.79
1/23/1933  ,    61.46
1/24/1933  ,    61.3
1/25/1933  ,    62.33
1/26/1933  ,    61.73
1/27/1933  ,    61.43
1/28/1933  ,    60.71
1/30/1933  ,    60.77
1/31/1933  ,    60.9
2/1/1933  ,    59.08
2/2/1933  ,    58.03
2/3/1933  ,    58.11
2/4/1933  ,    57.55
2/6/1933  ,    58.07
2/7/1933  ,    58.38
2/8/1933  ,    58.87
2/9/1933  ,    60.09
2/10/1933  ,    59.11
2/11/1933  ,    59.43
2/14/1933  ,    56.57
2/15/1933  ,    56.71
2/16/1933  ,    55.49
2/17/1933  ,    56.37
2/18/1933  ,    56.04
2/20/1933  ,    54.26
2/21/1933  ,    53.99
2/23/1933  ,    51.94
2/24/1933  ,    53.84
2/25/1933  ,    50.93
2/27/1933  ,    50.16
2/28/1933  ,    51.39
3/1/1933  ,    52.54
3/2/1933  ,    52.54
3/3/1933  ,    53.84
3/15/1933  ,    62.1
3/16/1933  ,    62.95
3/17/1933  ,    60.73
3/18/1933  ,    60.56
3/20/1933  ,    59.9
3/21/1933  ,    57.58
3/22/1933  ,    56.86
3/23/1933  ,    58.06
3/24/1933  ,    57.93
3/25/1933  ,    57.71
3/27/1933  ,    56.53
3/28/1933  ,    57.92
3/29/1933  ,    56.81
3/30/1933  ,    56.49
3/31/1933  ,    55.4
4/1/1933  ,    55.66
4/3/1933  ,    55.69
4/4/1933  ,    56.09
4/5/1933  ,    57.5
4/6/1933  ,    58.8
4/7/1933  ,    58.78
4/8/1933  ,    59.3
4/10/1933  ,    62.11
4/11/1933  ,    61.15
4/12/1933  ,    60.26
4/13/1933  ,    62.69
4/15/1933  ,    62.88
4/17/1933  ,    61.59
4/18/1933  ,    62.65
4/19/1933  ,    68.31
4/20/1933  ,    72.27
4/21/1933  ,    69.78
4/22/1933  ,    72.24
4/24/1933  ,    73.69
4/25/1933  ,    72.45
4/26/1933  ,    72.64
4/27/1933  ,    71.71
4/28/1933  ,    73.1
4/29/1933  ,    77.66
5/1/1933  ,    77.79
5/2/1933  ,    77.29
5/3/1933  ,    77.37
5/4/1933  ,    79.16
5/5/1933  ,    79.78
5/6/1933  ,    77.61
5/8/1933  ,    76.63
5/9/1933  ,    77.23
5/10/1933  ,    80.78
5/11/1933  ,    82.48
5/12/1933  ,    82.14
5/13/1933  ,    80.85
5/15/1933  ,    79.7
5/16/1933  ,    81.29
5/17/1933  ,    82.64
5/18/1933  ,    82.57
5/19/1933  ,    81.75
5/20/1933  ,    80.21
5/22/1933  ,    79.94
5/23/1933  ,    83.06
5/24/1933  ,    84.29
5/25/1933  ,    83.73
5/26/1933  ,    86.42
5/27/1933  ,    89.61
5/29/1933  ,    90.02
5/31/1933  ,    88.11
6/1/1933  ,    89.1
6/2/1933  ,    92.21
6/3/1933  ,    90.02
6/5/1933  ,    91.89
6/6/1933  ,    91.9
6/7/1933  ,    92.98
6/8/1933  ,    93.52
6/9/1933  ,    94.29
6/10/1933  ,    94.42
6/12/1933  ,    96.75
6/13/1933  ,    94.79
6/14/1933  ,    94.06
6/15/1933  ,    88.87
6/16/1933  ,    89.22
6/17/1933  ,    90.23
6/19/1933  ,    95.99
6/20/1933  ,    95.23
6/21/1933  ,    95.91
6/22/1933  ,    92.93
6/23/1933  ,    95.53
6/24/1933  ,    95.67
6/26/1933  ,    98.49
6/27/1933  ,    98.74
6/28/1933  ,    97.74
6/29/1933  ,    96.99
6/30/1933  ,    98.14
7/1/1933  ,    100.92
7/3/1933  ,    103.77
7/5/1933  ,    102.73
7/6/1933  ,    104.98
7/7/1933  ,    105.35
7/8/1933  ,    105.15
7/10/1933  ,    104.08
7/11/1933  ,    103.08
7/12/1933  ,    104.55
7/13/1933  ,    105.51
7/14/1933  ,    105.04
7/15/1933  ,    106.1
7/17/1933  ,    108.27
7/18/1933  ,    108.67
7/19/1933  ,    103.58
7/20/1933  ,    96.26
7/21/1933  ,    88.71
7/22/1933  ,    88.42
7/24/1933  ,    94.28
7/25/1933  ,    92.83
7/26/1933  ,    95.05
7/27/1933  ,    96.03
7/28/1933  ,    94.54
7/31/1933  ,    90.77
8/1/1933  ,    92.7
8/2/1933  ,    94.84
8/3/1933  ,    94.1
8/4/1933  ,    92.62
8/7/1933  ,    92.55
8/8/1933  ,    95.84
8/9/1933  ,    99.06
8/10/1933  ,    97.58
8/11/1933  ,    97.47
8/14/1933  ,    96.53
8/15/1933  ,    96.63
8/16/1933  ,    94.44
8/17/1933  ,    99.3
8/18/1933  ,    98.32
8/21/1933  ,    100.17
8/22/1933  ,    101.34
8/23/1933  ,    100.38
8/24/1933  ,    101.41
8/25/1933  ,    105.07
8/28/1933  ,    104.72
8/29/1933  ,    103.59
8/30/1933  ,    102.35
8/31/1933  ,    102.41
9/1/1933  ,    103.66
9/5/1933  ,    100.22
9/6/1933  ,    100.33
9/7/1933  ,    99.2
9/8/1933  ,    99.58
9/9/1933  ,    99.42
9/11/1933  ,    103.59
9/12/1933  ,    102.84
9/13/1933  ,    103.65
9/14/1933  ,    104.66
9/15/1933  ,    102.63
9/16/1933  ,    105.32
9/18/1933  ,    105.3
9/19/1933  ,    105.74
9/20/1933  ,    103.99
9/21/1933  ,    97.56
9/22/1933  ,    99.06
9/23/1933  ,    99.78
9/25/1933  ,    98.03
9/26/1933  ,    97.41
9/27/1933  ,    93.18
9/28/1933  ,    94.66
9/29/1933  ,    94.24
9/30/1933  ,    94.82
10/2/1933  ,    92.99
10/3/1933  ,    93.55
10/4/1933  ,    98.6
10/5/1933  ,    98.05
10/6/1933  ,    97.54
10/7/1933  ,    98.2
10/9/1933  ,    99.72
10/10/1933  ,    98.77
10/11/1933  ,    98.85
10/13/1933  ,    95.36
10/14/1933  ,    95.59
10/16/1933  ,    90.49
10/17/1933  ,    92.67
10/18/1933  ,    88.95
10/19/1933  ,    84.38
10/20/1933  ,    86.63
10/21/1933  ,    83.64
10/23/1933  ,    88.13
10/24/1933  ,    91.35
10/25/1933  ,    93.54
10/26/1933  ,    92.02
10/27/1933  ,    93.22
10/28/1933  ,    92.01
10/30/1933  ,    88.43
10/31/1933  ,    88.16
11/1/1933  ,    89.62
11/2/1933  ,    90.54
11/3/1933  ,    93.6
11/4/1933  ,    93.09
11/6/1933  ,    92.5
11/8/1933  ,    95.54
11/9/1933  ,    96.4
11/10/1933  ,    95.06
11/11/1933  ,    96.1
11/13/1933  ,    95.98
11/14/1933  ,    95.5
11/15/1933  ,    94.36
11/16/1933  ,    99.01
11/17/1933  ,    98.09
11/18/1933  ,    98.67
11/20/1933  ,    101.28
11/21/1933  ,    100.29
11/22/1933  ,    100.07
11/23/1933  ,    98.59
11/24/1933  ,    99.52
11/25/1933  ,    99.28
11/27/1933  ,    95.77
11/28/1933  ,    96.23
11/29/1933  ,    98.14
12/1/1933  ,    98.89
12/2/1933  ,    99.07
12/4/1933  ,    98.89
12/5/1933  ,    101.99
12/6/1933  ,    101.28
12/7/1933  ,    102.04
12/8/1933  ,    101.04
12/9/1933  ,    102.92
12/11/1933  ,    101.94
12/12/1933  ,    101.64
12/13/1933  ,    100.69
12/14/1933  ,    101.44
12/15/1933  ,    99.95
12/16/1933  ,    98.06
12/18/1933  ,    97.2
12/19/1933  ,    97.25
12/20/1933  ,    95.28
12/21/1933  ,    95.5
12/22/1933  ,    98.87
12/23/1933  ,    98.04
12/26/1933  ,    96.3
12/27/1933  ,    96.8
12/28/1933  ,    99.29
12/29/1933  ,    98.67
12/30/1933  ,    99.9
1/2/1934  ,    100.36
1/3/1934  ,    99.09
1/4/1934  ,    98.78
1/5/1934  ,    97.23
1/6/1934  ,    96.94
1/8/1934  ,    96.73
1/9/1934  ,    97.57
1/10/1934  ,    99.77
1/11/1934  ,    99.38
1/12/1934  ,    98.73
1/13/1934  ,    98.66
1/15/1934  ,    103.19
1/16/1934  ,    103.4
1/17/1934  ,    103.5
1/18/1934  ,    103.3
1/19/1934  ,    105.6
1/20/1934  ,    105.52
1/22/1934  ,    105.09
1/23/1934  ,    106.62
1/24/1934  ,    107.02
1/25/1934  ,    106.85
1/26/1934  ,    106.38
1/27/1934  ,    106.03
1/29/1934  ,    107.9
1/30/1934  ,    108.99
1/31/1934  ,    107.22
2/1/1934  ,    108.95
2/2/1934  ,    108.31
2/3/1934  ,    109.41
2/5/1934  ,    110.74
2/6/1934  ,    110.24
2/7/1934  ,    107.95
2/8/1934  ,    108.45
2/9/1934  ,    106.09
2/10/1934  ,    105.47
2/13/1934  ,    106.1
2/14/1934  ,    106.78
2/15/1934  ,    108.3
2/16/1934  ,    108.61
2/17/1934  ,    109.07
2/19/1934  ,    107.53
2/20/1934  ,    108.14
2/21/1934  ,    108.5
2/23/1934  ,    106.14
2/24/1934  ,    104.77
2/26/1934  ,    103.12
2/27/1934  ,    103.67
2/28/1934  ,    103.46
3/1/1934  ,    103.18
3/2/1934  ,    105.79
3/3/1934  ,    105.56
3/5/1934  ,    105.02
3/6/1934  ,    103.84
3/7/1934  ,    101.59
3/8/1934  ,    103.21
3/9/1934  ,    102.44
3/10/1934  ,    102.77
3/12/1934  ,    104.23
3/13/1934  ,    104
3/14/1934  ,    103.54
3/15/1934  ,    102.21
3/16/1934  ,    102.72
3/17/1934  ,    101.65
3/19/1934  ,    99.68
3/20/1934  ,    101.01
3/21/1934  ,    99.33
3/22/1934  ,    100.54
3/23/1934  ,    99.8
3/24/1934  ,    100.92
3/26/1934  ,    100.95
3/27/1934  ,    98.76
3/28/1934  ,    99.02
3/29/1934  ,    100.31
3/31/1934  ,    101.85
4/2/1934  ,    101.96
4/3/1934  ,    102.74
4/4/1934  ,    103.19
4/5/1934  ,    103.37
4/6/1934  ,    103.97
4/7/1934  ,    103.6
4/9/1934  ,    103.54
4/10/1934  ,    105.05
4/11/1934  ,    105.16
4/12/1934  ,    104.8
4/13/1934  ,    104.98
4/14/1934  ,    105.04
4/16/1934  ,    103.57
4/17/1934  ,    104.46
4/18/1934  ,    105.45
4/19/1934  ,    105.52
4/20/1934  ,    106.55
4/21/1934  ,    106.34
4/23/1934  ,    105.92
4/24/1934  ,    105.31
4/25/1934  ,    105.05
4/26/1934  ,    103.56
4/27/1934  ,    103.65
4/28/1934  ,    102.9
4/30/1934  ,    100.49
5/1/1934  ,    100.62
5/2/1934  ,    98.82
5/3/1934  ,    98.94
5/4/1934  ,    99.29
5/5/1934  ,    98.2
5/7/1934  ,    95.51
5/8/1934  ,    97.16
5/9/1934  ,    95.71
5/10/1934  ,    93.91
5/11/1934  ,    93.18
5/12/1934  ,    92.22
5/14/1934  ,    91.81
5/15/1934  ,    92.84
5/16/1934  ,    92.73
5/17/1934  ,    95.98
5/18/1934  ,    95.17
5/19/1934  ,    95.13
5/21/1934  ,    95.76
5/22/1934  ,    93.61
5/23/1934  ,    92.86
5/24/1934  ,    93.37
5/25/1934  ,    94.5
5/26/1934  ,    95.05
5/28/1934  ,    95.56
5/29/1934  ,    95.32
5/31/1934  ,    94
6/1/1934  ,    91.79
6/2/1934  ,    91.41
6/4/1934  ,    92.73
6/5/1934  ,    94.66
6/6/1934  ,    94.77
6/7/1934  ,    94.72
6/8/1934  ,    98.44
6/9/1934  ,    98.9
6/11/1934  ,    97.82
6/12/1934  ,    98.78
6/13/1934  ,    98.75
6/14/1934  ,    97.15
6/15/1934  ,    98.7
6/16/1934  ,    99.85
6/18/1934  ,    100.42
6/19/1934  ,    99.02
6/20/1934  ,    98.25
6/21/1934  ,    97.5
6/22/1934  ,    95.93
6/23/1934  ,    96.59
6/25/1934  ,    95.79
6/26/1934  ,    97.33
6/27/1934  ,    96.94
6/28/1934  ,    97.14
6/29/1934  ,    95.75
6/30/1934  ,    95.72
7/2/1934  ,    94.8
7/3/1934  ,    94.77
7/5/1934  ,    96.44
7/6/1934  ,    97.32
7/7/1934  ,    97.15
7/9/1934  ,    97.04
7/10/1934  ,    98.07
7/11/1934  ,    98.67
7/12/1934  ,    98.32
7/13/1934  ,    98.82
7/14/1934  ,    99.02
7/16/1934  ,    97.04
7/17/1934  ,    96.79
7/18/1934  ,    98.26
7/19/1934  ,    97.24
7/20/1934  ,    94.74
7/21/1934  ,    94.62
7/23/1934  ,    91.98
7/24/1934  ,    91.01
7/25/1934  ,    91.57
7/26/1934  ,    85.51
7/27/1934  ,    87.84
7/28/1934  ,    88.72
7/30/1934  ,    88.17
7/31/1934  ,    88.05
8/1/1934  ,    90.57
8/2/1934  ,    90.87
8/3/1934  ,    90.14
8/4/1934  ,    88.43
8/6/1934  ,    88.11
8/7/1934  ,    87.47
8/8/1934  ,    88.97
8/9/1934  ,    91.34
8/10/1934  ,    89.66
8/11/1934  ,    89.79
8/13/1934  ,    91.8
8/14/1934  ,    91.12
8/15/1934  ,    91
8/16/1934  ,    91.69
8/17/1934  ,    91.12
8/18/1934  ,    90.86
8/20/1934  ,    90.44
8/21/1934  ,    92.57
8/22/1934  ,    94.32
8/23/1934  ,    94.05
8/24/1934  ,    95.48
8/25/1934  ,    95.71
8/27/1934  ,    94.46
8/28/1934  ,    94.19
8/29/1934  ,    93.69
8/30/1934  ,    92.76
8/31/1934  ,    92.86
9/1/1934  ,    92.64
9/4/1934  ,    92.3
9/5/1934  ,    93.65
9/6/1934  ,    91.82
9/7/1934  ,    90.99
9/8/1934  ,    90.83
9/10/1934  ,    89.27
9/11/1934  ,    89.25
9/12/1934  ,    89.62
9/13/1934  ,    89.44
9/14/1934  ,    86.83
9/15/1934  ,    87.34
9/17/1934  ,    86.69
9/18/1934  ,    87.37
9/19/1934  ,    89.34
9/20/1934  ,    89.35
9/21/1934  ,    91.1
9/22/1934  ,    91.08
9/24/1934  ,    90.45
9/25/1934  ,    92.72
9/26/1934  ,    92.44
9/27/1934  ,    93.4
9/28/1934  ,    92.49
9/29/1934  ,    92.63
10/1/1934  ,    90.41
10/2/1934  ,    90.88
10/3/1934  ,    91.04
10/4/1934  ,    91.01
10/5/1934  ,    92.96
10/6/1934  ,    92.85
10/8/1934  ,    92.5
10/9/1934  ,    91.71
10/10/1934  ,    93.75
10/11/1934  ,    95.5
10/13/1934  ,    94.9
10/15/1934  ,    94.16
10/16/1934  ,    95.25
10/17/1934  ,    95.29
10/18/1934  ,    95.34
10/19/1934  ,    94.9
10/20/1934  ,    95.02
10/22/1934  ,    94.78
10/23/1934  ,    94.65
10/24/1934  ,    95.6
10/25/1934  ,    94.19
10/26/1934  ,    93.01
10/27/1934  ,    92.86
10/29/1934  ,    92.53
10/30/1934  ,    93.05
10/31/1934  ,    93.36
11/1/1934  ,    93.46
11/2/1934  ,    94.42
11/3/1934  ,    94.95
11/5/1934  ,    96.06
11/7/1934  ,    97.55
11/8/1934  ,    97.26
11/9/1934  ,    99.02
11/10/1934  ,    99.21
11/13/1934  ,    99.19
11/14/1934  ,    99.42
11/15/1934  ,    99.72
11/16/1934  ,    99.39
11/17/1934  ,    99.45
11/19/1934  ,    99.89
11/20/1934  ,    99.9
11/21/1934  ,    99.47
11/22/1934  ,    99.93
11/23/1934  ,    101.62
11/24/1934  ,    102.4
11/26/1934  ,    103.08
11/27/1934  ,    102.38
11/28/1934  ,    102.75
11/30/1934  ,    102.94
12/1/1934  ,    102.93
12/3/1934  ,    101.92
12/4/1934  ,    102.57
12/5/1934  ,    103.42
12/6/1934  ,    103.47
12/7/1934  ,    103.16
12/8/1934  ,    102.83
12/10/1934  ,    102.76
12/11/1934  ,    100.81
12/12/1934  ,    100.97
12/13/1934  ,    100.68
12/14/1934  ,    100.69
12/15/1934  ,    100.84
12/17/1934  ,    100.92
12/18/1934  ,    101
12/19/1934  ,    99.78
12/20/1934  ,    99.59
12/21/1934  ,    99.9
12/22/1934  ,    99.73
12/24/1934  ,    100.69
12/26/1934  ,    100.35
12/27/1934  ,    100.26
12/28/1934  ,    103.15
12/29/1934  ,    103.9
12/31/1934  ,    104.04
1/2/1935  ,    104.51
1/3/1935  ,    105.14
1/4/1935  ,    104.69
1/5/1935  ,    105.56
1/7/1935  ,    105.88
1/8/1935  ,    105.03
1/9/1935  ,    105.05
1/10/1935  ,    104.87
1/11/1935  ,    103.35
1/12/1935  ,    102.3
1/14/1935  ,    102.76
1/15/1935  ,    100.49
1/16/1935  ,    101.54
1/17/1935  ,    101.91
1/18/1935  ,    102.36
1/19/1935  ,    102.96
1/21/1935  ,    103.35
1/22/1935  ,    102.77
1/23/1935  ,    102.88
1/24/1935  ,    102.44
1/25/1935  ,    102.86
1/26/1935  ,    102.5
1/28/1935  ,    101.51
1/29/1935  ,    100.69
1/30/1935  ,    101
1/31/1935  ,    101.69
2/1/1935  ,    101.53
2/2/1935  ,    102.2
2/4/1935  ,    101.56
2/5/1935  ,    100.74
2/6/1935  ,    100.23
